asset	asset_address	type	mode	destination	source	entry_address
asset_88A1D0	$88A1D0	VRAM	normal	$7400	VRAM_AAA659	$88A1FA
asset_88A1D0	$88A1D0	VRAM	normal	$7800	VRAM_AEC024	$88A1FF
asset_88A1D0	$88A1D0	VRAM	normal	$7C00	VRAM_98CE95	$88A204
asset_88A20A	$88A20A	WRAM	normal	$7FC000	FILE_B4C90B	$88A20C
asset_88A20A	$88A20A	WRAM	normal	$7FA000	FILE_B4B373|$400000	$88A212
asset_88A20A	$88A20A	WRAM	normal	$7FA001	FILE_B4B847|$400000	$88A218
asset_88A20A	$88A20A	WRAM	normal	$7E8000	FILE_B4FF4A	$88A21E
asset_88A226	$88A226	VRAM	normal	$2000	VRAM_B4896E	$88A228
asset_88A226	$88A226	VRAM	normal	$3000	VRAM_B49A72	$88A22D
asset_88A226	$88A226	VRAM	normal	$1000	VRAM_A2FFAB	$88A232
asset_88A226	$88A226	VRAM	normal	$5000	VRAM_A18681	$88A237
asset_88A226	$88A226	VRAM	normal	$7600	VRAM_A5FBCF	$88A23C
asset_88A226	$88A226	VRAM	normal	$7800	VRAM_AEC024	$88A241
asset_88A247	$88A247	WRAM	normal	$7FC000	FILE_B4C960	$88A249
asset_88A247	$88A247	WRAM	normal	$7FA000	FILE_B4B373|$400000	$88A24F
asset_88A247	$88A247	WRAM	normal	$7FA001	FILE_B4B847|$400000	$88A255
asset_88A247	$88A247	WRAM	normal	$7F7000	FILE_B2FEEF	$88A25B
asset_88A263	$88A263	VRAM	normal	$2000	VRAM_B4896E	$88A265
asset_88A263	$88A263	VRAM	normal	$3000	VRAM_B49A72	$88A26A
asset_88A263	$88A263	VRAM	normal	$1000	VRAM_A2FFAB	$88A26F
asset_88A263	$88A263	VRAM	normal	$5000	VRAM_A18681	$88A274
asset_88A263	$88A263	VRAM	normal	$7000	VRAM_A8DEA9	$88A279
asset_88A263	$88A263	VRAM	normal	$7600	VRAM_A5FBCF	$88A27E
asset_88A263	$88A263	VRAM	normal	$7800	VRAM_AEC024	$88A283
asset_88A289	$88A289	WRAM	normal	$7FC000	FILE_B4C9D9	$88A28B
asset_88A289	$88A289	WRAM	normal	$7FA000	FILE_B4CEE0|$400000	$88A291
asset_88A289	$88A289	WRAM	normal	$7FA001	FILE_B4D58D|$400000	$88A297
asset_88A289	$88A289	WRAM	normal	$7F7000	FILE_92F70E	$88A29D
asset_88A2A5	$88A2A5	VRAM	normal	$2000	VRAM_B4896E	$88A2A7
asset_88A2A5	$88A2A5	VRAM	normal	$3000	VRAM_B49A72	$88A2AC
asset_88A2A5	$88A2A5	VRAM	normal	$1000	VRAM_A2FFAB	$88A2B1
asset_88A2A5	$88A2A5	VRAM	normal	$5000	VRAM_A18681	$88A2B6
asset_88A2A5	$88A2A5	VRAM	normal	$7800	VRAM_AEC024	$88A2BB
asset_88A2A5	$88A2A5	VRAM	normal	$7C00	VRAM_AEC753	$88A2C0
asset_88A2C6	$88A2C6	WRAM	normal	$7FC000	FILE_B4CB0B	$88A2C8
asset_88A2C6	$88A2C6	WRAM	normal	$7FA000	FILE_B4B373|$400000	$88A2CE
asset_88A2C6	$88A2C6	WRAM	normal	$7FA001	FILE_B4B847|$400000	$88A2D4
asset_88A2C6	$88A2C6	WRAM	normal	$7E8000	FILE_B4FF4A	$88A2DA
asset_88A2E2	$88A2E2	VRAM	normal	$2000	VRAM_B4896E	$88A2E4
asset_88A2E2	$88A2E2	VRAM	normal	$3000	VRAM_B49A72	$88A2E9
asset_88A2E2	$88A2E2	VRAM	normal	$1000	VRAM_A2FFAB	$88A2EE
asset_88A2E2	$88A2E2	VRAM	normal	$5000	VRAM_A18681	$88A2F3
asset_88A2E2	$88A2E2	VRAM	normal	$7000	VRAM_AA8526	$88A2F8
asset_88A2E2	$88A2E2	VRAM	normal	$7400	VRAM_A5FBCF	$88A2FD
asset_88A2E2	$88A2E2	VRAM	normal	$7800	VRAM_AEC024	$88A302
asset_88A308	$88A308	WRAM	normal	$7FC000	FILE_B4CB77	$88A30A
asset_88A308	$88A308	WRAM	normal	$7FA000	FILE_B4B373|$400000	$88A310
asset_88A308	$88A308	WRAM	normal	$7FA001	FILE_B4B847|$400000	$88A316
asset_88A308	$88A308	WRAM	normal	$7E8000	FILE_B4FF4A	$88A31C
asset_88A324	$88A324	VRAM	normal	$2000	VRAM_B4896E	$88A326
asset_88A324	$88A324	VRAM	normal	$3000	VRAM_B49A72	$88A32B
asset_88A324	$88A324	VRAM	normal	$1000	VRAM_A2FFAB	$88A330
asset_88A324	$88A324	VRAM	normal	$5000	VRAM_A18681	$88A335
asset_88A33B	$88A33B	WRAM	normal	$7FC000	FILE_B4CBAA	$88A33D
asset_88A33B	$88A33B	WRAM	normal	$7FA000	FILE_B4B373|$400000	$88A343
asset_88A33B	$88A33B	WRAM	normal	$7FA001	FILE_B4B847|$400000	$88A349
asset_88A33B	$88A33B	WRAM	normal	$7E8000	FILE_B4FF4A	$88A34F
asset_88A357	$88A357	VRAM	normal	$2000	VRAM_B4896E	$88A359
asset_88A357	$88A357	VRAM	normal	$3000	VRAM_B49A72	$88A35E
asset_88A357	$88A357	VRAM	normal	$1000	VRAM_A2FFAB	$88A363
asset_88A357	$88A357	VRAM	normal	$5000	VRAM_A18681	$88A368
asset_88A357	$88A357	VRAM	normal	$7800	VRAM_AEC024	$88A36D
asset_88A357	$88A357	VRAM	normal	$7C00	VRAM_98CA76	$88A372
asset_88A378	$88A378	WRAM	normal	$7FC000	FILE_B4CC02	$88A37A
asset_88A378	$88A378	WRAM	normal	$7FA000	FILE_B4BB35|$400000	$88A380
asset_88A378	$88A378	WRAM	normal	$7FA001	FILE_B4C391|$400000	$88A386
asset_88A378	$88A378	WRAM	normal	$7E8000	FILE_B4C714	$88A38C
asset_88A394	$88A394	VRAM	normal	$2000	VRAM_B4896E	$88A396
asset_88A394	$88A394	VRAM	normal	$3000	VRAM_B49A72	$88A39B
asset_88A394	$88A394	VRAM	normal	$4000	VRAM_B4B0DE	$88A3A0
asset_88A394	$88A394	VRAM	normal	$4040	VRAM_94D951	$88A3A5
asset_88A394	$88A394	VRAM	normal	$1000	VRAM_BF8A6F	$88A3AA
asset_88A394	$88A394	VRAM	normal	$1800	VRAM_BF8A6F	$88A3AF
asset_88A394	$88A394	VRAM	normal	$5000	VRAM_A18681	$88A3B4
asset_88A394	$88A394	VRAM	normal	$7000	VRAM_9BECC1	$88A3B9
asset_88A394	$88A394	VRAM	normal	$7400	VRAM_A5FBCF	$88A3BE
asset_88A394	$88A394	VRAM	normal	$7600	VRAM_AEC024	$88A3C3
asset_88A394	$88A394	VRAM	normal	$7A00	VRAM_98CA76	$88A3C8
asset_88A394	$88A394	VRAM	normal	$7D00	VRAM_AAA659	$88A3CD
asset_88A3D3	$88A3D3	WRAM	normal	$7FC000	FILE_B4CD47	$88A3D5
asset_88A3D3	$88A3D3	WRAM	normal	$7FA000	FILE_B4DAD5|$400000	$88A3DB
asset_88A3D3	$88A3D3	WRAM	normal	$7FA001	FILE_B4E1B7|$400000	$88A3E1
asset_88A3D3	$88A3D3	WRAM	normal	$7E8000	FILE_B4E48C	$88A3E7
asset_88A3EF	$88A3EF	VRAM	normal	$2000	VRAM_B4896E	$88A3F1
asset_88A3EF	$88A3EF	VRAM	normal	$3000	VRAM_B49A72	$88A3F6
asset_88A3EF	$88A3EF	VRAM	normal	$4000	VRAM_B4B0DE	$88A3FB
asset_88A3EF	$88A3EF	VRAM	normal	$1000	VRAM_A2FFAB	$88A400
asset_88A3EF	$88A3EF	VRAM	normal	$5000	VRAM_A18681	$88A405
asset_88A3EF	$88A3EF	VRAM	normal	$7800	VRAM_AEC024	$88A40A
asset_88A3EF	$88A3EF	VRAM	normal	$7C00	VRAM_ABF769	$88A40F
asset_88A3EF	$88A3EF	VRAM	normal	$7E00	VRAM_B2FA99	$88A414
asset_88A41A	$88A41A	WRAM	normal	$7FC000	FILE_B4CDC1	$88A41C
asset_88A41A	$88A41A	WRAM	normal	$7FA000	FILE_B4CEE0|$400000	$88A422
asset_88A41A	$88A41A	WRAM	normal	$7FA001	FILE_B4D58D|$400000	$88A428
asset_88A41A	$88A41A	WRAM	normal	$7F7000	FILE_BFEFB2	$88A42E
asset_88A436	$88A436	VRAM	normal	$2000	VRAM_B4896E	$88A438
asset_88A436	$88A436	VRAM	normal	$3000	VRAM_B49A72	$88A43D
asset_88A436	$88A436	VRAM	normal	$1000	VRAM_A2FFAB	$88A442
asset_88A436	$88A436	VRAM	normal	$5000	VRAM_A18681	$88A447
asset_88A436	$88A436	VRAM	normal	$7800	VRAM_AEC024	$88A44C
asset_88A436	$88A436	VRAM	normal	$7C00	VRAM_AEC753	$88A451
asset_88A457	$88A457	WRAM	normal	$7FC000	FILE_B4D917	$88A459
asset_88A457	$88A457	WRAM	normal	$7FA000	FILE_B4CEE0|$400000	$88A45F
asset_88A457	$88A457	WRAM	normal	$7FA001	FILE_B4D58D|$400000	$88A465
asset_88A457	$88A457	WRAM	normal	$7E8000	FILE_B4D873	$88A46B
asset_88A473	$88A473	VRAM	normal	$2000	VRAM_B4896E	$88A475
asset_88A473	$88A473	VRAM	normal	$3000	VRAM_B49A72	$88A47A
asset_88A473	$88A473	VRAM	normal	$1000	VRAM_A2FFAB	$88A47F
asset_88A473	$88A473	VRAM	normal	$5000	VRAM_A18681	$88A484
asset_88A473	$88A473	VRAM	normal	$7000	VRAM_92EE85	$88A489
asset_88A473	$88A473	VRAM	normal	$7600	VRAM_A5FBCF	$88A48E
asset_88A473	$88A473	VRAM	normal	$7800	VRAM_AEC024	$88A493
asset_88A499	$88A499	WRAM	normal	$7FC000	FILE_B4D960	$88A49B
asset_88A499	$88A499	WRAM	normal	$7FA000	FILE_B4CEE0|$400000	$88A4A1
asset_88A499	$88A499	WRAM	normal	$7FA001	FILE_B4D58D|$400000	$88A4A7
asset_88A499	$88A499	WRAM	normal	$7F7000	FILE_BFF085	$88A4AD
asset_88A4B5	$88A4B5	VRAM	normal	$2000	VRAM_B4896E	$88A4B7
asset_88A4B5	$88A4B5	VRAM	normal	$3000	VRAM_B49A72	$88A4BC
asset_88A4B5	$88A4B5	VRAM	normal	$1000	VRAM_A2FFAB	$88A4C1
asset_88A4B5	$88A4B5	VRAM	normal	$5000	VRAM_A18681	$88A4C6
asset_88A4B5	$88A4B5	VRAM	normal	$7000	VRAM_AA891D	$88A4CB
asset_88A4B5	$88A4B5	VRAM	normal	$7800	VRAM_AEC024	$88A4D0
asset_88A4B5	$88A4B5	VRAM	normal	$7C00	VRAM_AEC753	$88A4D5
asset_88A4DB	$88A4DB	WRAM	normal	$7FC000	FILE_B4D9E1	$88A4DD
asset_88A4DB	$88A4DB	WRAM	normal	$7FA000	FILE_B4CEE0|$400000	$88A4E3
asset_88A4DB	$88A4DB	WRAM	normal	$7FA001	FILE_B4D58D|$400000	$88A4E9
asset_88A4DB	$88A4DB	WRAM	normal	$7F7000	FILE_BFEF7E	$88A4EF
asset_88A4F7	$88A4F7	VRAM	normal	$2000	VRAM_B4896E	$88A4F9
asset_88A4F7	$88A4F7	VRAM	normal	$3000	VRAM_B49A72	$88A4FE
asset_88A4F7	$88A4F7	VRAM	normal	$1000	VRAM_A2FFAB	$88A503
asset_88A4F7	$88A4F7	VRAM	normal	$5000	VRAM_A18681	$88A508
asset_88A4F7	$88A4F7	VRAM	normal	$7000	VRAM_92EE85	$88A50D
asset_88A4F7	$88A4F7	VRAM	normal	$7C00	VRAM_AEC753	$88A512
asset_88A531	$88A531	VRAM	normal	$2000	VRAM_B4896E	$88A533
asset_88A531	$88A531	VRAM	normal	$3000	VRAM_B49A72	$88A538
asset_88A531	$88A531	VRAM	normal	$4000	VRAM_B4B0DE	$88A53D
asset_88A531	$88A531	VRAM	normal	$5000	VRAM_A18681	$88A542
asset_88A531	$88A531	VRAM	normal	$7400	VRAM_98CE95	$88A547
asset_88A531	$88A531	VRAM	normal	$7800	VRAM_AEC024	$88A54C
asset_88A531	$88A531	VRAM	normal	$7C00	VRAM_AECD5E	$88A551
asset_88A570	$88A570	VRAM	normal	$2000	VRAM_B4896E	$88A572
asset_88A570	$88A570	VRAM	normal	$3000	VRAM_B49A72	$88A577
asset_88A570	$88A570	VRAM	normal	$4000	VRAM_B4B0DE	$88A57C
asset_88A570	$88A570	VRAM	normal	$5000	VRAM_A18681	$88A581
asset_88A570	$88A570	VRAM	normal	$7600	VRAM_A6CE5E	$88A586
asset_88A570	$88A570	VRAM	normal	$7800	VRAM_AEC024	$88A58B
asset_88A570	$88A570	VRAM	normal	$7C00	VRAM_98CA76	$88A590
asset_88A596	$88A596	WRAM	normal	$7FC000	FILE_B4F094	$88A598
asset_88A596	$88A596	WRAM	normal	$7FA000	FILE_B4E74A|$400000	$88A59E
asset_88A596	$88A596	WRAM	normal	$7FA001	FILE_B4ED3E|$400000	$88A5A4
asset_88A596	$88A596	WRAM	normal	$7E8000	FILE_B4F011	$88A5AA
asset_88A5B2	$88A5B2	VRAM	normal	$2000	VRAM_B4896E	$88A5B4
asset_88A5B2	$88A5B2	VRAM	normal	$3000	VRAM_B49A72	$88A5B9
asset_88A5B2	$88A5B2	VRAM	normal	$4000	VRAM_B4B103	$88A5BE
asset_88A5B2	$88A5B2	VRAM	normal	$4200	VRAM_BF8000	$88A5C3
asset_88A5B2	$88A5B2	VRAM	normal	$1000	VRAM_BF8BC1	$88A5C8
asset_88A5B2	$88A5B2	VRAM	normal	$1400	VRAM_BF8BC1	$88A5CD
asset_88A5B2	$88A5B2	VRAM	normal	$1800	VRAM_BF8BC1	$88A5D2
asset_88A5B2	$88A5B2	VRAM	normal	$1C00	VRAM_BF8BC1	$88A5D7
asset_88A5B2	$88A5B2	VRAM	normal	$5000	VRAM_A18681	$88A5DC
asset_88A5B2	$88A5B2	VRAM	normal	$7000	VRAM_92EE85	$88A5E1
asset_88A5B2	$88A5B2	VRAM	normal	$7600	VRAM_A5FBCF	$88A5E6
asset_88A5B2	$88A5B2	VRAM	normal	$7800	VRAM_AEC024	$88A5EB
asset_88A5B2	$88A5B2	VRAM	normal	$7C00	VRAM_AEC5C1	$88A5F0
asset_88A5F6	$88A5F6	WRAM	normal	$7FC000	FILE_B1FCEE	$88A5F8
asset_88A5F6	$88A5F6	WRAM	normal	$7FA000	FILE_B4E74A|$400000	$88A5FE
asset_88A5F6	$88A5F6	WRAM	normal	$7FA001	FILE_B4ED3E|$400000	$88A604
asset_88A5F6	$88A5F6	WRAM	normal	$7E8000	FILE_B4F011	$88A60A
asset_88A612	$88A612	VRAM	normal	$2000	VRAM_B4896E	$88A614
asset_88A612	$88A612	VRAM	normal	$3000	VRAM_B49A72	$88A619
asset_88A612	$88A612	VRAM	normal	$4000	VRAM_B4B0DE	$88A61E
asset_88A612	$88A612	VRAM	normal	$4040	VRAM_94D951	$88A623
asset_88A612	$88A612	VRAM	normal	$1000	VRAM_BF8A6F	$88A628
asset_88A612	$88A612	VRAM	normal	$5000	VRAM_A18681	$88A62D
asset_88A612	$88A612	VRAM	normal	$7800	VRAM_AEC024	$88A632
asset_88A612	$88A612	VRAM	normal	$7C00	VRAM_AADF5B	$88A637
asset_88A650	$88A650	SPRITE	last	$7FFF	SPRITE_B4F011	$88A651
asset_88A656	$88A656	VRAM	normal	$2000	VRAM_B4896E	$88A658
asset_88A656	$88A656	VRAM	normal	$3000	VRAM_B49A72	$88A65D
asset_88A656	$88A656	VRAM	normal	$4000	VRAM_B4B0DE	$88A662
asset_88A656	$88A656	VRAM	normal	$4040	VRAM_94D951	$88A667
asset_88A656	$88A656	VRAM	normal	$5000	VRAM_A18681	$88A66C
asset_88A656	$88A656	VRAM	normal	$7000	VRAM_AB858F	$88A671
asset_88A677	$88A677	WRAM	normal	$7FC000	FILE_B4F1B8	$88A679
asset_88A677	$88A677	WRAM	normal	$7FA000	FILE_B4E74A|$400000	$88A67F
asset_88A677	$88A677	WRAM	normal	$7FA001	FILE_B4ED3E|$400000	$88A685
asset_88A677	$88A677	WRAM	normal	$7E8000	FILE_B4F011	$88A68B
asset_88A693	$88A693	VRAM	normal	$2000	VRAM_B4896E	$88A695
asset_88A693	$88A693	VRAM	normal	$3000	VRAM_B49A72	$88A69A
asset_88A693	$88A693	VRAM	normal	$4000	VRAM_B4B0DE	$88A69F
asset_88A693	$88A693	VRAM	normal	$4040	VRAM_94D951	$88A6A4
asset_88A693	$88A693	VRAM	normal	$1000	VRAM_BF8D94	$88A6A9
asset_88A693	$88A693	VRAM	normal	$1400	VRAM_BF8D94	$88A6AE
asset_88A693	$88A693	VRAM	normal	$5000	VRAM_A18681	$88A6B3
asset_88A693	$88A693	VRAM	normal	$7000	VRAM_AB858F	$88A6B8
asset_88A6BE	$88A6BE	WRAM	normal	$7FC000	FILE_BFEC5C	$88A6C0
asset_88A6BE	$88A6BE	WRAM	normal	$7FA000	FILE_B3F9C9|$400000	$88A6C6
asset_88A6BE	$88A6BE	WRAM	normal	$7FA001	FILE_B3FB42|$400000	$88A6CC
asset_88A6BE	$88A6BE	WRAM	normal	$7FD000	FILE_A6D11A|$400000	$88A6D2
asset_88A6BE	$88A6BE	WRAM	normal	$7FD001	FILE_A6D1E1|$400000	$88A6D8
asset_88A6BE	$88A6BE	WRAM	normal	$7E8000	FILE_BFEDD5	$88A6DE
asset_88A6E6	$88A6E6	VRAM	normal	$2000	VRAM_A3D1B9	$88A6E8
asset_88A6E6	$88A6E6	VRAM	normal	$2800	VRAM_91EAF0	$88A6ED
asset_88A6E6	$88A6E6	VRAM	normal	$3000	VRAM_A48378	$88A6F2
asset_88A6E6	$88A6E6	VRAM	normal	$4000	VRAM_A6D209	$88A6F7
asset_88A6E6	$88A6E6	VRAM	normal	$1000	VRAM_A2FFAB	$88A6FC
asset_88A6E6	$88A6E6	VRAM	normal	$1400	VRAM_A2FFAB	$88A701
asset_88A6E6	$88A6E6	VRAM	normal	$5000	VRAM_A18681	$88A706
asset_88A6E6	$88A6E6	VRAM	normal	$7000	VRAM_A6DE24	$88A70B
asset_88A6E6	$88A6E6	VRAM	normal	$7C00	VRAM_A6EEC4	$88A710
asset_88A716	$88A716	WRAM	normal	$7FC000	FILE_BEDB33	$88A718
asset_88A716	$88A716	WRAM	normal	$7FA000	FILE_BEDB63|$400000	$88A71E
asset_88A716	$88A716	WRAM	normal	$7FA001	FILE_BEDC69|$400000	$88A724
asset_88A716	$88A716	WRAM	normal	$7FD000	FILE_A6D11A|$400000	$88A72A
asset_88A716	$88A716	WRAM	normal	$7FD001	FILE_A6D1E1|$400000	$88A730
asset_88A716	$88A716	WRAM	normal	$7E8000	FILE_BEDCC4	$88A736
asset_88A73E	$88A73E	VRAM	normal	$2000	VRAM_B4896E	$88A740
asset_88A73E	$88A73E	VRAM	normal	$3000	VRAM_A48378	$88A745
asset_88A73E	$88A73E	VRAM	normal	$4000	VRAM_A6D209	$88A74A
asset_88A73E	$88A73E	VRAM	normal	$1000	VRAM_A2FFAB	$88A74F
asset_88A73E	$88A73E	VRAM	normal	$1400	VRAM_A2FFAB	$88A754
asset_88A73E	$88A73E	VRAM	normal	$5000	VRAM_A18681	$88A759
asset_88A73E	$88A73E	VRAM	normal	$7000	VRAM_A6DE24	$88A75E
asset_88A73E	$88A73E	VRAM	normal	$7C00	VRAM_A6EEC4	$88A763
asset_88A769	$88A769	WRAM	normal	$7FC000	FILE_BFEC5C	$88A76B
asset_88A769	$88A769	WRAM	normal	$7FA000	FILE_B3F9C9|$400000	$88A771
asset_88A769	$88A769	WRAM	normal	$7FA001	FILE_B3FB42|$400000	$88A777
asset_88A769	$88A769	WRAM	normal	$7FD000	FILE_A6D11A|$400000	$88A77D
asset_88A769	$88A769	WRAM	normal	$7FD001	FILE_A6D1E1|$400000	$88A783
asset_88A769	$88A769	WRAM	normal	$7E8000	FILE_BFEDD5	$88A789
asset_88A791	$88A791	VRAM	normal	$2000	VRAM_A3D1B9	$88A793
asset_88A791	$88A791	VRAM	normal	$2800	VRAM_91EAF0	$88A798
asset_88A791	$88A791	VRAM	normal	$3000	VRAM_A48378	$88A79D
asset_88A791	$88A791	VRAM	normal	$4000	VRAM_A6D209	$88A7A2
asset_88A791	$88A791	VRAM	normal	$1000	VRAM_A2FFAB	$88A7A7
asset_88A791	$88A791	VRAM	normal	$1400	VRAM_A2FFAB	$88A7AC
asset_88A791	$88A791	VRAM	normal	$5000	VRAM_A18681	$88A7B1
asset_88A791	$88A791	VRAM	normal	$7000	VRAM_A6DE24	$88A7B6
asset_88A791	$88A791	VRAM	normal	$7C00	VRAM_A6EEC4	$88A7BB
asset_88A7C1	$88A7C1	WRAM	normal	$7FC000	FILE_BEDB1B	$88A7C3
asset_88A7C1	$88A7C1	WRAM	normal	$7FA000	FILE_BFEF0F|$400000	$88A7C9
asset_88A7C1	$88A7C1	WRAM	normal	$7FA001	FILE_BFEF54|$400000	$88A7CF
asset_88A7C1	$88A7C1	WRAM	normal	$7FD000	FILE_A6D11A|$400000	$88A7D5
asset_88A7C1	$88A7C1	WRAM	normal	$7FD001	FILE_A6D1E1|$400000	$88A7DB
asset_88A7C1	$88A7C1	WRAM	normal	$7E8000	FILE_BFEDCC	$88A7E1
asset_88A7E9	$88A7E9	VRAM	normal	$2000	VRAM_A3D1B9	$88A7EB
asset_88A7E9	$88A7E9	VRAM	normal	$4000	VRAM_A6D209	$88A7F0
asset_88A7E9	$88A7E9	VRAM	normal	$1000	VRAM_A2FFAB	$88A7F5
asset_88A7E9	$88A7E9	VRAM	normal	$1400	VRAM_A2FFAB	$88A7FA
asset_88A7E9	$88A7E9	VRAM	normal	$4C00	VRAM_98BB69	$88A7FF
asset_88A7E9	$88A7E9	VRAM	normal	$5000	VRAM_98BADB	$88A804
asset_88A7E9	$88A7E9	VRAM	normal	$7000	VRAM_A6DE24	$88A809
asset_88A7E9	$88A7E9	VRAM	normal	$7C00	VRAM_A6EEC4	$88A80E
asset_88A814	$88A814	WRAM	normal	$7FC000	FILE_A3CD62	$88A816
asset_88A814	$88A814	WRAM	normal	$7FA000	FILE_A3CEAE|$400000	$88A81C
asset_88A814	$88A814	WRAM	normal	$7FA001	FILE_A3D118|$400000	$88A822
asset_88A814	$88A814	WRAM	normal	$7FD000	FILE_A6D11A|$400000	$88A828
asset_88A814	$88A814	WRAM	normal	$7FD001	FILE_A6D1E1|$400000	$88A82E
asset_88A814	$88A814	WRAM	normal	$7E8000	FILE_A2C82F	$88A834
asset_88A83C	$88A83C	VRAM	normal	$2000	VRAM_A3D1B9	$88A83E
asset_88A83C	$88A83C	VRAM	normal	$4000	VRAM_A6D209	$88A843
asset_88A83C	$88A83C	VRAM	normal	$1000	VRAM_A2FFAB	$88A848
asset_88A83C	$88A83C	VRAM	normal	$4C00	VRAM_98BB69	$88A84D
asset_88A83C	$88A83C	VRAM	normal	$5000	VRAM_98BADB	$88A852
asset_88A858	$88A858	WRAM	normal	$7FC000	FILE_A48000	$88A85A
asset_88A858	$88A858	WRAM	normal	$7FA000	FILE_A3FCC0|$400000	$88A860
asset_88A858	$88A858	WRAM	normal	$7FA001	FILE_A3FF2C|$400000	$88A866
asset_88A858	$88A858	WRAM	normal	$7FD000	FILE_A6D11A|$400000	$88A86C
asset_88A858	$88A858	WRAM	normal	$7FD001	FILE_A6D1E1|$400000	$88A872
asset_88A858	$88A858	WRAM	normal	$7E8000	FILE_A4806B	$88A878
asset_88A880	$88A880	VRAM	normal	$2000	VRAM_A48378	$88A882
asset_88A880	$88A880	VRAM	normal	$3000	VRAM_A3D1B9	$88A887
asset_88A880	$88A880	VRAM	normal	$4000	VRAM_A6D209	$88A88C
asset_88A880	$88A880	VRAM	normal	$1000	VRAM_A2FFAB	$88A891
asset_88A880	$88A880	VRAM	normal	$1400	VRAM_A2FFAB	$88A896
asset_88A880	$88A880	VRAM	normal	$5000	VRAM_A18681	$88A89B
asset_88A880	$88A880	VRAM	normal	$7000	VRAM_A6DE24	$88A8A0
asset_88A880	$88A880	VRAM	normal	$7C00	VRAM_A6EEC4	$88A8A5
asset_88A8AB	$88A8AB	WRAM	normal	$7FC000	FILE_A48000	$88A8AD
asset_88A8AB	$88A8AB	WRAM	normal	$7FA000	FILE_A3FCC0|$400000	$88A8B3
asset_88A8AB	$88A8AB	WRAM	normal	$7FA001	FILE_A3FF2C|$400000	$88A8B9
asset_88A8AB	$88A8AB	WRAM	normal	$7FD000	FILE_A6D11A|$400000	$88A8BF
asset_88A8AB	$88A8AB	WRAM	normal	$7FD001	FILE_A6D1E1|$400000	$88A8C5
asset_88A8AB	$88A8AB	WRAM	normal	$7E8000	FILE_A4806B	$88A8CB
asset_88A8D3	$88A8D3	VRAM	normal	$2000	VRAM_A48378	$88A8D5
asset_88A8D3	$88A8D3	VRAM	normal	$3000	VRAM_A3D1B9	$88A8DA
asset_88A8D3	$88A8D3	VRAM	normal	$4000	VRAM_A6D209	$88A8DF
asset_88A8D3	$88A8D3	VRAM	normal	$1000	VRAM_A2FFAB	$88A8E4
asset_88A8D3	$88A8D3	VRAM	normal	$1400	VRAM_A2FFAB	$88A8E9
asset_88A8D3	$88A8D3	VRAM	normal	$5000	VRAM_A18681	$88A8EE
asset_88A8D3	$88A8D3	VRAM	normal	$7000	VRAM_A6DE24	$88A8F3
asset_88A8D3	$88A8D3	VRAM	normal	$7C00	VRAM_A6EEC4	$88A8F8
asset_88A8FE	$88A8FE	WRAM	normal	$7FC000	FILE_A48000	$88A900
asset_88A8FE	$88A8FE	WRAM	normal	$7FA000	FILE_A3FCC0|$400000	$88A906
asset_88A8FE	$88A8FE	WRAM	normal	$7FA001	FILE_A3FF2C|$400000	$88A90C
asset_88A8FE	$88A8FE	WRAM	normal	$7FD000	FILE_A6D11A|$400000	$88A912
asset_88A8FE	$88A8FE	WRAM	normal	$7FD001	FILE_A6D1E1|$400000	$88A918
asset_88A8FE	$88A8FE	WRAM	normal	$7E8000	FILE_A4806B	$88A91E
asset_88A926	$88A926	VRAM	normal	$2000	VRAM_A48378	$88A928
asset_88A926	$88A926	VRAM	normal	$3000	VRAM_A3D1B9	$88A92D
asset_88A926	$88A926	VRAM	normal	$4000	VRAM_A6D209	$88A932
asset_88A926	$88A926	VRAM	normal	$1000	VRAM_A2FFAB	$88A937
asset_88A926	$88A926	VRAM	normal	$1400	VRAM_A2FFAB	$88A93C
asset_88A926	$88A926	VRAM	normal	$5000	VRAM_A18681	$88A941
asset_88A926	$88A926	VRAM	normal	$7000	VRAM_A6DE24	$88A946
asset_88A926	$88A926	VRAM	normal	$7C00	VRAM_A6EEC4	$88A94B
asset_88A951	$88A951	WRAM	normal	$7FC000	FILE_92B0C8	$88A953
asset_88A951	$88A951	WRAM	normal	$7FA000	FILE_92B16E|$400000	$88A959
asset_88A951	$88A951	WRAM	normal	$7FA001	FILE_92B86E|$400000	$88A95F
asset_88A951	$88A951	WRAM	normal	$7E8000	FILE_92BB74	$88A965
asset_88A96D	$88A96D	VRAM	normal	$2000	VRAM_92827E	$88A96F
asset_88A96D	$88A96D	VRAM	normal	$3000	VRAM_929533	$88A974
asset_88A96D	$88A96D	VRAM	normal	$4000	VRAM_BF92B6	$88A979
asset_88A96D	$88A96D	VRAM	normal	$1000	VRAM_BF9A2E	$88A97E
asset_88A96D	$88A96D	VRAM	normal	$1400	VRAM_BF9A2E	$88A983
asset_88A96D	$88A96D	VRAM	normal	$4C00	VRAM_98BB69	$88A988
asset_88A96D	$88A96D	VRAM	normal	$5000	VRAM_98BADB	$88A98D
asset_88A96D	$88A96D	VRAM	normal	$7000	VRAM_AA9041	$88A992
asset_88A96D	$88A96D	VRAM	normal	$7800	VRAM_B4F6B9	$88A997
asset_88A96D	$88A96D	VRAM	normal	$7C00	VRAM_AFFAC2	$88A99C
